,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built
3449,575000.0,5.0,3.0,3690,1.0,2690,1000,1960
3450,315000.0,4.0,2.5,1940,1.0,1140,800,1977
3451,280927.0,4.0,2.25,2070,2.0,2070,0,1977
3452,440000.0,4.0,2.5,2160,1.0,1390,770,1976
3453,270000.0,4.0,2.25,2600,1.0,1600,1000,1965
3454,755000.0,4.0,2.75,2880,1.5,2100,780,1912
3455,289659.0,4.0,2.25,2260,2.0,2260,0,1984
3456,555000.0,5.0,3.0,3640,2.0,3640,0,2004
3457,450000.0,3.0,1.5,1530,1.0,1530,0,1952
3458,1145000.0,3.0,2.5,2490,2.0,1670,820,1918
3459,495000.0,3.0,1.75,1440,1.0,1440,0,1983
3460,1250000.0,3.0,3.0,3760,2.5,3060,700,1910
3461,580000.0,4.0,1.75,1720,1.0,1420,300,1975
3462,560000.0,4.0,2.5,2480,1.0,1510,970,1959
3463,1080000.0,4.0,3.5,3990,2.0,3990,0,2008
3464,450000.0,2.0,1.75,840,1.0,700,140,1912
3465,815000.0,3.0,2.0,2270,1.0,2270,0,1968
3466,354000.0,4.0,2.5,2580,2.0,2580,0,2005
3467,279900.0,3.0,1.75,1580,1.0,1580,0,1988
3468,339000.0,2.0,1.0,950,1.0,950,0,1941
3469,1340000.0,4.0,3.5,3190,2.0,2160,1030,2003
3470,710000.0,3.0,3.25,3740,2.5,3100,640,1990
3471,815000.0,4.0,2.75,2620,1.0,1310,1310,1949
3472,800000.0,3.0,1.75,2080,1.0,2080,0,1958
3473,638000.0,3.0,2.0,1660,1.0,970,690,1922
3474,475580.0,3.0,1.75,1520,1.0,1520,0,1983
3475,243800.0,3.0,1.0,1140,1.0,1140,0,1981
3476,600000.0,3.0,2.5,3240,2.0,2910,330,2004
3477,620000.0,3.0,2.0,2460,1.0,2460,0,1988
3478,750000.0,4.0,2.75,1750,1.5,1750,0,1903
3479,626000.0,3.0,1.75,2430,2.0,1760,670,1945
3480,230000.0,3.0,1.0,1060,1.0,1060,0,1956
3481,537000.0,3.0,3.0,2410,2.0,2410,0,1942
3482,210000.0,2.0,1.0,720,1.0,720,0,1943
3483,200500.0,3.0,1.75,1260,1.0,1260,0,1963
3484,253500.0,3.0,1.0,1640,1.0,1090,550,1954
3485,150000.0,3.0,1.0,1310,1.0,960,350,1962
3486,440000.0,3.0,1.5,2120,1.0,1220,900,1949
3487,667000.0,3.0,1.75,3320,1.5,2260,1060,1933
3488,660000.0,3.0,1.0,1210,1.0,1210,0,1955
3489,695000.0,3.0,2.75,2590,2.0,2590,0,1993
3490,440000.0,4.0,2.5,2250,2.0,2250,0,1989
3492,219500.0,3.0,1.0,1090,1.5,1090,0,1912
3493,220000.0,3.0,1.5,1660,2.0,1660,0,1981
3494,270000.0,2.0,1.0,1780,1.0,1780,0,1954
3495,900000.0,4.0,3.5,3370,2.0,2470,900,2008
3497,800000.0,4.0,2.5,2990,2.0,2990,0,1990
3498,365000.0,5.0,2.0,2280,1.5,2280,0,1924
3500,451000.0,5.0,2.75,2830,1.5,2830,0,1967
3501,202000.0,2.0,1.0,920,1.0,920,0,1950
3503,471000.0,2.0,1.75,1240,1.0,1240,0,1924
3504,827000.0,4.0,2.5,3230,1.0,1870,1360,1977
3505,235000.0,5.0,2.5,2500,1.0,1300,1200,1979
3506,216500.0,2.0,1.75,1390,1.0,1390,0,1980
3507,359000.0,5.0,1.75,1940,1.5,1940,0,1953
3508,252500.0,3.0,2.0,1900,1.0,1900,0,1991
3509,370000.0,3.0,1.5,2380,1.0,1850,530,1961
3510,663000.0,3.0,2.0,1480,1.0,860,620,1928
3511,971971.0,4.0,3.75,3460,2.0,3460,0,2013
3512,420000.0,3.0,1.75,1444,1.5,1444,0,2008
3513,330675.0,4.0,3.0,1930,1.0,1200,730,2006
3514,240000.0,4.0,1.0,1200,1.5,1200,0,1933
3515,334888.0,3.0,2.5,1769,2.0,1769,0,2012
3516,414000.0,3.0,2.5,2490,2.5,2490,0,2012
3517,782900.0,4.0,3.25,3060,2.0,2300,760,2014
3518,525000.0,4.0,2.75,3030,2.0,3030,0,2011
3519,429900.0,3.0,2.5,2370,2.0,2370,0,2009
3520,390000.0,3.0,3.25,1370,2.0,1100,270,2006
3521,224000.0,3.0,1.75,1500,1.0,1500,0,2014
3522,257500.0,3.0,2.25,1715,2.0,1715,0,1995
3523,665000.0,2.0,1.0,1110,1.0,1110,0,1925
3524,327000.0,5.0,2.75,2400,2.0,2400,0,1998
3525,425000.0,3.0,1.0,1520,1.5,1520,0,1988
3526,687500.0,4.0,2.75,3190,2.0,3190,0,1994
3527,672500.0,3.0,2.25,2400,1.5,1250,1150,1939
3528,140000.0,3.0,1.0,1060,1.0,1060,0,1959
3529,215500.0,2.0,1.75,1220,1.0,1220,0,1972
3530,464900.0,4.0,2.25,2020,1.0,1380,640,1979
3531,417000.0,4.0,2.25,2300,1.0,1380,920,1959
3532,453000.0,4.0,2.75,2300,1.0,1550,750,1979
3533,700000.0,3.0,2.5,1660,2.0,1400,260,2002
3535,259500.0,3.0,1.75,1650,1.0,1650,0,1957
3536,460000.0,4.0,2.5,2110,1.0,1290,820,1985
3537,561500.0,3.0,1.75,1960,1.0,980,980,1939
3538,641000.0,4.0,2.5,2770,2.0,2770,0,1997
3539,330000.0,4.0,1.75,2440,1.0,1610,830,1978
3540,447000.0,2.0,1.0,1320,1.0,1320,0,1953
3541,320000.0,4.0,2.5,2570,2.0,2570,0,2005
3542,212700.0,2.0,1.0,940,1.0,940,0,1926
3543,260000.0,2.0,1.0,700,1.0,700,0,1922
3544,410000.0,3.0,2.0,1400,2.0,1400,0,1981
3545,355000.0,4.0,2.5,1890,2.0,1890,0,1996
3546,275500.0,2.0,1.0,720,1.0,720,0,1951
3547,415000.0,3.0,1.75,2410,1.0,1860,550,1967
3548,279000.0,3.0,2.5,1630,1.0,1320,310,1985
3549,350000.0,5.0,1.75,2330,1.0,1180,1150,1968
3550,355000.0,2.0,2.25,1330,2.0,1330,0,1985
3551,750000.0,4.0,2.25,3190,2.0,2300,890,1984
3552,235000.0,3.0,1.75,1400,1.0,1400,0,1998
3553,209950.0,3.0,1.0,970,1.0,970,0,1967
3554,230000.0,3.0,1.75,1010,1.0,1010,0,1969
3555,725000.0,3.0,2.5,3580,1.5,3580,0,1990
3556,430000.0,2.0,1.0,1050,1.0,850,200,1927
3557,661500.0,5.0,2.5,2500,1.0,1490,1010,1977
3558,738000.0,3.0,3.0,2630,2.0,2630,0,2006
3560,221000.0,3.0,1.0,910,1.0,910,0,1966
3561,665000.0,3.0,2.5,2610,2.0,2610,0,1988
3562,255000.0,3.0,2.5,1720,2.0,1720,0,1998
3563,1195000.0,5.0,2.75,3650,2.0,2750,900,1969
3564,355000.0,3.0,1.75,2040,1.0,2040,0,1980
3565,755000.0,5.0,2.5,3260,1.5,2310,950,1950
3566,300000.0,3.0,1.5,1590,1.0,1590,0,1956
3567,500000.0,4.0,1.0,1440,1.5,1440,0,1906
3568,191000.0,2.0,1.0,900,1.0,900,0,1905
3570,415000.0,3.0,2.5,1060,2.0,1060,0,2000
3571,394000.0,4.0,2.5,3000,2.0,3000,0,2002
3572,490000.0,3.0,2.5,2230,2.0,2230,0,2000
3573,523460.0,5.0,1.75,1890,1.5,1090,800,1906
3575,342000.0,3.0,1.75,1780,1.0,1280,500,1981
3576,560000.0,4.0,2.5,2710,2.0,2710,0,2003
3577,1050000.0,4.0,4.25,4390,2.0,3320,1070,2003
3578,710000.0,2.0,1.5,1640,1.5,1540,100,1916
3579,1020000.0,3.0,2.25,1670,1.5,1670,0,1903
3580,399950.0,3.0,2.5,2570,2.0,2570,0,1989
3581,480000.0,2.0,1.0,1500,1.0,1500,0,1902
3582,410000.0,3.0,1.0,2710,2.0,2710,0,1950
3583,530000.0,4.0,1.75,2860,1.0,1710,1150,1978
3584,528000.0,2.0,0.75,840,1.0,840,0,1937
3585,469900.0,4.0,2.5,2990,2.0,2990,0,1991
3586,397000.0,5.0,1.0,1170,1.0,800,370,1944
3587,718500.0,3.0,1.5,1200,1.0,1030,170,1952
3588,195000.0,2.0,1.0,1020,1.0,1020,0,1940
3589,285000.0,2.0,1.0,910,1.0,910,0,1948
3590,295000.0,1.0,1.0,700,1.0,700,0,1907
3591,602000.0,4.0,1.75,2420,1.0,1880,540,1981
3592,235000.0,3.0,1.75,1950,1.0,1950,0,1960
3593,465000.0,4.0,2.5,3060,2.0,3060,0,2012
3594,234000.0,4.0,1.0,1390,1.0,1390,0,1955
3595,504200.0,2.0,1.5,1200,3.0,1200,0,2008
3596,710000.0,3.0,2.5,2440,2.0,2440,0,2003
3597,589500.0,3.0,3.25,2310,2.0,1730,580,2005
3598,415000.0,3.0,2.75,2600,1.5,2600,0,2009
3599,735000.0,3.0,2.25,1490,2.0,1040,450,2011
3600,427000.0,3.0,2.5,2432,2.0,2432,0,2005
3601,982000.0,4.0,2.75,3610,2.0,3610,0,2014
3602,459000.0,4.0,3.0,2530,2.0,2530,0,2013
3603,483453.0,4.0,2.75,2790,2.0,2790,0,2014
3604,246950.0,3.0,3.0,1670,1.0,1670,0,2014
3605,235000.0,1.0,1.5,1170,2.0,1070,100,2007
3606,288790.0,4.0,2.0,1350,3.0,1350,0,2008
3607,229800.0,2.0,1.75,1110,2.0,1110,0,2014
3608,516500.0,1.0,1.25,1100,3.0,1100,0,2014
3610,234000.0,3.0,1.0,1040,1.0,1040,0,1983
3611,230000.0,2.0,1.75,1910,2.0,1910,0,1980
3612,300000.0,4.0,1.0,1370,1.0,1370,0,1949
3613,470000.0,3.0,1.5,1500,1.5,1140,360,1927
3614,339900.0,3.0,1.0,1200,1.0,1200,0,1969
3615,650000.0,2.0,1.0,1050,1.0,880,170,1904
3616,585000.0,5.0,2.5,2670,1.5,1620,1050,1920
3617,699900.0,4.0,2.5,2190,1.0,1430,760,1972
3618,598000.0,4.0,2.5,3130,2.0,3130,0,1994
3619,475000.0,3.0,2.5,1700,1.0,1160,540,1998
3620,314500.0,3.0,1.75,1700,1.0,1200,500,1978
3621,397000.0,3.0,3.5,1360,2.0,1240,120,2007
3622,345000.0,3.0,2.0,1610,1.0,1610,0,1986
3623,325000.0,5.0,2.75,2130,1.0,1300,830,1991
3624,265000.0,3.0,1.0,1800,1.0,1800,0,1957
3625,402000.0,4.0,2.75,2950,1.0,2120,830,1974
3626,835000.0,3.0,2.25,2120,2.0,2120,0,1964
3627,780000.0,4.0,2.5,3500,2.0,3500,0,2005
3628,250000.0,3.0,2.0,1440,1.0,1440,0,1965
3629,1200000.0,4.0,2.0,2120,2.0,2120,0,1905
3630,935000.0,2.0,2.5,1780,2.0,1780,0,1974
3631,300000.0,2.0,1.0,960,1.0,960,0,1947
3632,419000.0,2.0,1.75,1510,1.0,1510,0,2006
3633,410000.0,1.0,1.5,1010,1.0,1010,0,1911
3634,1165000.0,3.0,3.0,3790,2.0,2810,980,1989
3635,461000.0,3.0,1.75,3600,2.0,2400,1200,1948
3636,385000.0,3.0,1.75,1300,1.0,1300,0,1968
3637,669500.0,4.0,2.25,2500,1.5,1520,980,1940
3638,491950.0,3.0,2.25,2090,1.0,1440,650,1958
3639,1230000.0,3.0,1.75,2200,1.5,2200,0,1948
3640,560000.0,3.0,2.25,2070,1.5,2070,0,1955
3641,370000.0,3.0,1.0,1320,1.0,1320,0,1982
3642,263400.0,4.0,2.0,1360,1.0,960,400,1960
3643,100000.0,2.0,1.0,930,1.0,930,0,1942
3644,289950.0,3.0,2.5,1760,1.5,1760,0,1937
3645,263000.0,3.0,1.75,1410,2.0,1410,0,1985
3646,397500.0,4.0,2.5,2570,2.0,2570,0,1992
3647,245000.0,3.0,2.75,1300,1.0,860,440,1996
3648,535000.0,3.0,1.0,1580,1.0,1180,400,1925
3649,449000.0,4.0,2.5,2960,2.0,2960,0,2005
3650,490000.0,4.0,3.0,2330,2.0,1920,410,2003
3651,445800.0,4.0,2.25,2070,1.0,1470,600,1977
3652,345000.0,2.0,1.0,970,1.0,970,0,1932
3653,327500.0,3.0,2.25,2310,2.0,2310,0,1990
3654,436500.0,4.0,2.5,2290,2.0,2290,0,1988
3655,550000.0,3.0,2.25,1720,1.0,1220,500,1967
3656,441000.0,2.0,1.5,1190,1.0,990,200,1919
3657,406500.0,2.0,1.0,870,1.0,870,0,1947
3658,243000.0,2.0,1.5,1068,2.0,1068,0,1990
3659,359500.0,4.0,2.75,2140,2.0,2140,0,1993
3660,760000.0,4.0,2.5,3300,2.0,3300,0,1984
3662,408000.0,5.0,3.25,2820,1.5,2320,500,1906
3663,480000.0,4.0,3.0,2440,2.0,1890,550,1981
3664,875000.0,4.0,1.5,1800,1.5,1800,0,1929
3665,308000.0,3.0,1.0,1010,1.0,1010,0,1954
3666,880000.0,4.0,2.75,3220,1.5,2320,900,1931
3668,170000.0,2.0,1.0,1200,2.0,1200,0,1976
3669,491500.0,3.0,2.25,1470,2.0,1470,0,1985
3670,515000.0,3.0,2.5,2600,2.0,2600,0,2003
3671,550000.0,4.0,1.5,2750,1.0,1500,1250,1958
3672,255000.0,2.0,1.0,1320,1.0,940,380,1919
3673,635000.0,3.0,2.5,3350,2.0,2550,800,2005
3674,850000.0,3.0,2.5,2650,2.0,1830,820,1920
3675,265000.0,2.0,2.0,1860,1.0,1260,600,1952
3676,349810.0,3.0,1.0,960,1.0,960,0,1958
3677,972000.0,4.0,1.75,2010,1.0,1610,400,1937
3678,235000.0,2.0,1.0,900,1.0,900,0,1928
3679,330000.0,4.0,2.5,2340,2.0,2340,0,1997
3680,500000.0,4.0,3.0,3720,3.0,3720,0,1979
3681,570000.0,3.0,2.0,1890,1.0,1470,420,1949
3682,1309500.0,4.0,2.5,2680,1.0,1590,1090,1956
3683,544000.0,3.0,2.5,1460,2.0,1180,280,2007
3684,439000.0,3.0,2.5,3180,1.0,1810,1370,2006
3685,530000.0,4.0,2.25,1980,2.0,1980,0,1981
3686,427500.0,2.0,2.0,1090,3.0,1090,0,2008
3687,337000.0,4.0,2.5,2230,2.0,2230,0,2002
3688,1095000.0,4.0,2.75,3330,2.0,3330,0,1995
3689,435000.0,4.0,2.0,1880,1.0,970,910,1904
3690,765000.0,5.0,3.0,2870,1.0,1950,920,1964
3691,492650.0,4.0,1.75,2120,1.0,1640,480,1967
3692,383962.0,4.0,2.5,2700,2.0,2700,0,2001
3693,950000.0,4.0,2.5,3670,2.5,3670,0,2007
3694,457000.0,3.0,2.5,1220,2.0,1010,210,2008
3696,882566.0,4.0,2.5,3560,3.0,3560,0,2014
3697,963000.0,4.0,3.25,3530,2.0,3530,0,2007
3698,345000.0,4.0,2.5,2280,2.0,2280,0,2006
3700,800000.0,3.0,3.5,3830,2.0,3530,300,1993
3701,314500.0,3.0,2.0,2050,1.0,2050,0,1993
3702,530000.0,3.0,2.5,3660,2.0,3260,400,1989
3703,650000.0,4.0,2.5,3350,2.0,3350,0,2004
3704,349500.0,3.0,2.0,1270,1.0,1270,0,1963
3705,1198000.0,4.0,3.5,3400,2.5,2790,610,2008
3706,165050.0,3.0,1.0,1200,1.0,1200,0,1959
3707,580000.0,3.0,2.5,2200,2.0,2200,0,1978
3708,330000.0,3.0,2.5,1680,1.0,1080,600,1959
3709,875000.0,5.0,3.5,3840,2.0,3840,0,2001
3710,500000.0,2.0,1.0,950,1.0,850,100,1926
3711,445000.0,4.0,2.5,2280,2.0,2280,0,1994
3712,274900.0,4.0,2.5,1970,2.0,1970,0,1987
3713,219950.0,3.0,1.5,1620,1.0,1620,0,1967
3714,691500.0,4.0,2.5,2600,2.0,2600,0,1962
3715,459500.0,2.0,1.0,1250,1.0,850,400,1929
3716,955500.0,4.0,1.75,2130,1.5,2130,0,1914
3717,328950.0,4.0,1.75,2550,1.0,1300,1250,1978
3718,307000.0,3.0,1.0,1150,1.5,1150,0,1927
3719,382500.0,3.0,1.75,1040,1.0,1040,0,1967
3720,1150000.0,4.0,2.5,3340,2.0,3340,0,1996
3722,478000.0,3.0,2.25,1640,2.0,1640,0,1994
3723,260000.0,2.0,1.0,770,1.0,770,0,1948
3725,616000.0,4.0,1.75,1700,1.0,1700,0,1957
3726,540000.0,3.0,1.75,2050,1.0,1400,650,1984
3727,300000.0,3.0,2.25,1660,2.0,1660,0,2001
3728,507500.0,3.0,1.75,1990,1.0,1190,800,1977
3730,241000.0,3.0,2.0,1770,1.0,1770,0,1986
3731,485000.0,3.0,2.25,2440,2.0,2090,350,1991
3732,695000.0,3.0,2.5,2620,2.0,2620,0,1998
3733,548000.0,4.0,2.5,2440,2.0,2440,0,1994
3734,345000.0,2.0,1.0,1080,1.0,1080,0,1955
3735,280000.0,3.0,1.0,1090,1.0,1090,0,1962
3736,450000.0,3.0,1.75,1400,1.0,1400,0,1963
3737,515000.0,3.0,2.5,2010,2.0,2010,0,1994
3738,1014250.0,3.0,1.0,1640,1.5,1500,140,1920
3739,739900.0,5.0,2.5,3290,2.0,3290,0,2004
3740,600000.0,2.0,2.5,2510,2.0,2510,0,1990
3741,370000.0,2.0,1.0,860,1.0,860,0,1952
3742,729032.0,4.0,2.5,2840,1.0,1780,1060,1977
3743,510000.0,3.0,1.75,1750,2.0,1750,0,1934
3744,425000.0,3.0,1.5,1300,1.0,1300,0,1964
3745,1080000.0,3.0,2.75,3890,2.0,3260,630,1967
3746,337000.0,3.0,2.25,1460,3.0,1460,0,2006
3747,563000.0,4.0,1.0,1410,1.5,1410,0,1911
3749,245000.0,3.0,2.0,1190,1.5,1190,0,1907
3750,590000.0,3.0,2.0,1410,1.0,910,500,1947
3751,695000.0,3.0,2.0,2500,1.5,1680,820,1922
3752,402500.0,2.0,1.0,800,1.0,800,0,1946
3753,435000.0,3.0,2.5,2530,2.0,2530,0,1993
3754,660000.0,3.0,2.0,2570,1.0,1970,600,1983
3755,300000.0,3.0,2.75,2090,1.0,1340,750,1987
3756,600000.0,5.0,2.25,2980,1.0,1580,1400,1960
3757,205000.0,3.0,1.75,1170,1.0,1170,0,1981
3758,357500.0,3.0,3.5,2080,2.0,2080,0,2004
3759,1110000.0,5.0,3.25,3350,2.0,2510,840,1997
3760,332888.0,2.0,2.5,1050,2.0,950,100,2007
3761,174000.0,2.0,1.0,900,1.0,900,0,1979
3762,515000.0,2.0,1.0,1050,1.0,1050,0,1907
3763,392000.0,5.0,2.25,3740,1.5,2240,1500,1958
3764,485000.0,4.0,1.75,1430,2.0,1430,0,1900
3765,217500.0,3.0,1.75,1400,1.0,1400,0,1984
3766,502000.0,3.0,2.25,1600,2.0,1600,0,1983
3767,820000.0,3.0,2.25,2880,2.0,2880,0,1989
3769,102500.0,2.0,1.0,820,1.0,820,0,1937
3771,540000.0,4.0,2.5,2180,1.0,1180,1000,1968
3772,600000.0,2.0,1.0,910,1.5,910,0,1900
3773,406000.0,4.0,1.0,1580,1.5,1580,0,1928
3774,620000.0,4.0,3.0,2130,1.0,1440,690,1948
3776,401000.0,3.0,2.0,1240,1.0,1000,240,1984
3777,725000.0,3.0,1.75,1860,2.0,1860,0,1959
3778,276000.0,1.0,0.75,370,1.0,370,0,1923
3779,500000.0,5.0,3.25,3130,2.0,2180,950,1975
3780,375000.0,3.0,1.75,2530,1.0,1800,730,1977
3782,260000.0,3.0,2.25,1920,1.0,1300,620,1961
3784,431000.0,4.0,2.5,2300,2.0,2300,0,2001
3785,321000.0,4.0,2.5,1830,2.0,1830,0,2003
3786,433000.0,4.0,1.5,1550,1.0,1180,370,1963
3788,482000.0,3.0,2.25,1710,2.0,1710,0,1989
3789,712000.0,3.0,2.5,2375,2.0,2375,0,2002
3790,505000.0,4.0,2.75,2200,1.0,1100,1100,1962
3792,452000.0,3.0,1.75,1110,1.0,1110,0,1966
3793,581000.0,4.0,1.0,1630,1.5,1630,0,1921
3794,952500.0,4.0,1.5,2550,2.0,2550,0,1910
3795,808000.0,4.0,2.25,2500,2.0,2500,0,1987
3796,476000.0,4.0,3.0,2890,1.0,1590,1300,1945
3797,535000.0,4.0,1.75,1420,1.5,1420,0,1945
3798,1356925.0,4.0,3.5,4270,2.0,3170,1100,1937
3799,629800.0,3.0,2.5,2390,2.0,2220,170,2008
3800,417838.0,4.0,2.5,2530,2.0,2530,0,2014
3801,399895.0,4.0,2.5,2701,2.0,2701,0,2014
3802,825000.0,4.0,2.75,3990,2.0,3990,0,2003
3803,300000.0,4.0,2.5,2303,2.0,2303,0,2006
3804,640000.0,2.0,2.25,1540,3.0,1540,0,2007
3805,460000.0,3.0,2.5,1450,2.0,940,510,2008
3806,525000.0,2.0,2.5,1160,2.0,1040,120,2012
3807,499990.0,4.0,2.75,2910,2.0,2910,0,2013
3808,1020000.0,4.0,3.5,3770,2.0,3770,0,2008
3809,675000.0,5.0,2.25,2900,1.0,1450,1450,1985
3810,512031.0,3.0,1.75,1540,1.0,770,770,1920
3811,310000.0,2.0,1.0,700,1.0,700,0,1918
3813,255000.0,4.0,2.0,2430,1.0,1430,1000,1960
3814,435000.0,3.0,2.5,1900,2.0,1900,0,1993
3815,453000.0,3.0,2.0,1660,1.0,1260,400,1983
3816,260000.0,4.0,2.0,1620,2.0,1620,0,1975
3817,659000.0,4.0,2.0,2090,1.0,2090,0,1951
3818,223000.0,3.0,2.0,1110,1.0,1110,0,1991
3819,851000.0,5.0,3.25,3760,2.0,2550,1210,1984
3820,605000.0,3.0,2.25,2080,1.0,1530,550,1973
3821,895000.0,4.0,2.25,1950,1.0,1330,620,1947
3822,519000.0,5.0,2.25,2570,1.0,1470,1100,1950
3823,535000.0,3.0,1.75,2330,1.0,1390,940,1983
3824,489000.0,3.0,3.0,3700,2.0,3700,0,1982
3825,250000.0,3.0,2.25,1920,1.0,1520,400,1965
3826,580000.0,3.0,2.25,1900,1.5,1200,700,1905
3827,1038000.0,4.0,1.75,1440,1.0,1440,0,1967
3828,605000.0,4.0,2.25,2940,1.0,1520,1420,1961
3829,599950.0,4.0,3.5,2500,2.0,1810,690,2008
3830,700000.0,3.0,2.5,2490,2.0,2490,0,1993
3831,480000.0,3.0,2.0,1470,1.0,1470,0,1956
3832,329950.0,4.0,2.5,2120,2.0,2120,0,2002
3833,250000.0,3.0,1.75,1200,1.0,1200,0,1984
3834,345000.0,5.0,2.5,2450,2.0,2450,0,2002
3835,175000.0,4.0,2.5,1780,2.0,1780,0,1991
3836,185000.0,5.0,1.0,1590,1.5,1090,500,1942
3837,411000.0,4.0,2.0,2370,2.0,2370,0,1978
3838,690000.0,3.0,1.5,1760,2.0,1760,0,1922
3839,265000.0,4.0,3.0,1940,1.0,1940,0,1948
3840,720000.0,4.0,3.0,3550,1.5,2180,1370,1990
3841,256000.0,4.0,2.5,2050,2.0,2050,0,2002
3842,255000.0,4.0,2.25,1680,2.0,1680,0,2002
3843,540000.0,3.0,2.25,1320,2.0,1320,0,1994
3844,481015.0,3.0,2.25,1550,2.0,1550,0,1987
3845,575000.0,3.0,1.75,2680,1.0,1590,1090,1974
3846,339950.0,3.0,2.5,2390,1.0,1840,550,1984
3847,475000.0,4.0,2.5,2040,2.0,2040,0,1963
3848,732000.0,3.0,3.75,2670,2.5,2020,650,1977
3849,860000.0,4.0,1.75,1880,1.5,1880,0,1924
3850,389000.0,4.0,1.75,2400,1.5,1500,900,1927
3851,645000.0,3.0,1.75,2270,1.0,1370,900,1956
3852,475000.0,4.0,2.5,1850,2.0,1850,0,1981
3853,550000.0,4.0,2.75,2160,1.0,1430,730,1987
3854,305000.0,2.0,1.0,2160,1.0,1360,800,1968
3855,782000.0,2.0,1.5,1570,1.5,1320,250,1906
3856,545000.0,3.0,2.0,1340,1.5,1340,0,1923
3857,394500.0,4.0,2.5,3002,2.0,3002,0,2004
3858,600000.0,5.0,2.0,2190,1.0,1110,1080,1965
3859,1300000.0,4.0,1.75,2610,1.0,2610,0,1966
3860,300000.0,2.0,1.0,1010,1.0,1010,0,1947
3861,330000.0,4.0,2.5,2105,2.0,2105,0,2003
3862,723000.0,4.0,2.25,2430,1.5,1630,800,1928
3864,480000.0,5.0,2.5,2160,2.0,2160,0,1998
3865,496000.0,2.0,1.0,900,1.0,900,0,1946
3866,625000.0,3.0,3.0,1820,3.0,1540,280,2006
3867,475000.0,4.0,2.0,2100,1.0,1050,1050,1962
3868,275250.0,3.0,2.25,1520,2.0,1520,0,1992
3869,253000.0,2.0,1.0,1310,1.0,940,370,1980
3870,630000.0,4.0,2.5,2190,1.0,1410,780,1979
3871,660500.0,5.0,2.5,2950,1.5,1720,1230,1918
3872,262000.0,5.0,1.0,1870,1.0,1580,290,1962
3874,552000.0,3.0,2.5,1840,1.0,1840,0,1978
3876,736000.0,2.0,1.0,1500,1.0,1100,400,1933
3877,355000.0,3.0,1.75,1730,1.5,1730,0,1954
3878,305000.0,3.0,1.0,1580,1.0,1010,570,1962
3879,484998.0,4.0,2.5,1540,2.0,1540,0,2014
3880,1054690.0,4.0,3.5,3390,2.0,2610,780,2014
3881,334500.0,2.0,1.5,830,2.0,830,0,2005
3882,475000.0,4.0,2.75,2620,2.0,2620,0,2013
3883,309780.0,3.0,2.5,2242,2.0,2242,0,2014
3884,795000.0,4.0,2.5,2890,2.0,2890,0,2005
3885,274500.0,3.0,2.25,1450,2.0,1450,0,2010
3886,265050.0,2.0,1.5,800,2.0,800,0,2008
3887,567500.0,3.0,2.5,2280,2.0,1880,400,2006
3889,285000.0,5.0,2.5,2270,2.0,2270,0,1995
3890,445838.0,3.0,2.5,2250,2.0,2250,0,2000
3891,304900.0,4.0,1.75,2600,1.0,1610,990,1969
3892,940000.0,4.0,2.0,2490,2.0,2490,0,1968
3893,1127000.0,4.0,2.5,3160,2.0,3160,0,1995
3895,290000.0,3.0,1.0,1440,1.0,1440,0,1967
3896,250000.0,3.0,1.75,1770,1.0,1770,0,1959
3897,342000.0,4.0,2.5,2300,2.0,2300,0,2001
3898,1012000.0,4.0,2.5,2980,2.0,2980,0,1989
3899,400000.0,4.0,2.25,2230,1.0,1300,930,1963
3900,312500.0,3.0,1.75,1830,1.0,930,900,1950
3901,267000.0,3.0,1.0,1740,1.0,1020,720,1962
3902,575000.0,3.0,1.75,1530,1.0,1410,120,1955
3903,810000.0,3.0,1.5,1520,1.0,1520,0,1954
3904,850000.0,3.0,2.5,3230,2.0,2430,800,1945
3905,1015000.0,3.0,3.25,3620,2.0,2730,890,2005
3907,240000.0,3.0,1.75,1570,1.0,1570,0,1960
3908,198000.0,4.0,1.75,2080,1.0,1050,1030,1966
3909,565000.0,4.0,2.5,2230,1.0,1430,800,1969
3910,1195000.0,5.0,3.0,3420,2.0,2540,880,1952
3912,815000.0,4.0,2.5,3150,2.0,3150,0,2002
3914,588000.0,5.0,3.0,2190,2.0,1490,700,1940
3915,280500.0,4.0,2.5,1890,2.0,1890,0,1997
3916,390000.0,4.0,2.0,1900,1.0,1900,0,2004
3917,509000.0,2.0,1.5,1930,2.0,1930,0,1989
3918,490600.0,3.0,2.5,3316,2.0,3316,0,1986
3919,650000.0,3.0,1.5,1380,1.0,1380,0,1960
3920,715000.0,3.0,4.0,2080,3.0,2080,0,1997
3921,529950.0,3.0,1.0,1240,1.5,1240,0,1909
3922,265000.0,3.0,1.0,1020,1.0,1020,0,1959
3924,1140000.0,3.0,2.5,2780,1.5,2110,670,1969
3925,610000.0,3.0,2.0,2300,1.0,1430,870,1955
3926,554729.0,4.0,2.5,2020,2.0,1730,290,1943
3927,395000.0,5.0,1.75,1840,1.0,1360,480,1948
3928,341000.0,3.0,1.0,1390,1.5,1390,0,1908
3929,264500.0,4.0,2.25,2060,1.0,1200,860,1962
3930,395000.0,4.0,2.75,2640,1.5,2640,0,1963
3931,640000.0,3.0,2.25,1980,1.0,1980,0,1959
3932,430000.0,3.0,1.5,1810,1.0,1030,780,1958
